"Proc","EventDur","EC1","EC2","EC3","Time","SeqIndx"
16,141,2,245,418,7,1
16,120,2,245,418,6,1
16,13885,2,204,319,18,157
16,134,1,100,0,20,3
16,420,2,245,418,5,1
16,122,1,100,0,20,3
16,142,1,100,0,25,3
16,106,2,245,418,9,1
16,110,1,100,0,5,3
16,168,2,245,418,8,1
16,128,1,100,0,26,3
16,100,2,245,418,6,1
16,186,2,245,418,9,1
16,98,1,100,0,24,3
16,96,2,245,418,9,1
16,112,2,245,418,8,1
16,94,2,245,418,7,1
16,146,2,245,418,9,1
16,124,1,100,0,13,3
16,128,2,245,418,7,1
16,120,1,100,0,22,3
16,108,1,100,0,4,3
16,136,2,245,418,8,1
16,92,2,245,418,7,1
16,96,2,245,418,7,1
16,96,2,245,418,6,1
16,88,2,245,418,7,1
16,120,1,100,0,22,3
16,100,2,245,418,6,1
16,140,2,245,418,9,1
16,13448,2,204,319,13,153
16,128,1,100,0,20,3
16,92,2,245,418,7,1
16,134,2,245,418,7,1
16,13893,2,204,319,20,157
16,112,2,245,418,7,1
16,104,2,245,418,9,1
16,90,2,245,418,6,1
16,124,2,245,418,7,1
16,90,2,245,418,7,1
16,92,2,245,418,8,1
16,144,1,100,0,28,3
16,98,2,245,418,7,1
16,102,2,245,418,7,1
16,122,1,100,0,17,3
16,378,2,245,418,9,4
16,136,1,100,0,4,3
16,90,2,245,418,7,1
16,456,2,245,418,7,5
16,144,2,245,418,6,1
16,160,1,100,0,18,3
16,140,1,100,0,22,3
16,104,2,245,418,9,1
16,140,2,245,418,9,1
16,422,2,245,418,9,1
16,128,1,100,0,27,3
16,122,1,100,0,27,3
16,112,2,245,418,8,1
16,98,2,245,418,6,1
16,5114,1,100,0,14,313
16,106,2,245,418,7,1
16,100,2,245,418,7,1
16,106,2,245,418,9,1
16,106,2,245,418,10,1
16,120,2,245,418,7,1
16,96,2,245,418,8,1
16,100,2,245,418,8,1
16,116,1,100,0,28,3
16,24826,2,204,319,12,165
16,96,2,245,418,5,1
16,13834,2,204,319,11,157
16,13847,2,204,319,14,157
16,104,2,245,418,9,1
16,102,2,245,418,7,1
16,94,2,245,418,9,1
16,152,1,100,0,19,3
16,106,2,245,418,8,1
16,139,1,100,0,4,3
16,116,2,245,418,6,1
16,110,2,245,418,7,1
16,144,1,100,0,29,3
16,13882,2,204,319,10,157
16,136,2,245,418,10,1
16,146,1,100,0,19,3
16,210,2,245,418,9,1
16,124,1,100,0,5,3
16,108,2,245,418,9,1
16,120,2,245,418,7,1
16,13801,2,204,319,12,157
16,130,1,100,0,26,3
16,128,2,245,418,7,1
16,94,2,245,418,7,1
16,130,1,100,0,4,3
16,112,2,245,418,6,1
16,150,1,100,0,28,3
16,158,2,245,418,8,1
16,94,2,245,418,7,1
16,13894,2,204,319,12,157
16,104,2,245,418,8,1
16,133,1,100,0,26,3
16,96,2,245,418,9,1
16,710,1,100,0,21,3
16,102,2,245,418,9,1
16,94,2,245,418,6,1
16,150,1,100,0,22,3
16,118,1,100,0,5,3
16,798,1,100,0,24,3
16,112,2,245,418,9,1
16,124,2,245,418,8,1
16,90,2,245,418,7,1
16,96,2,245,418,6,1
16,126,2,245,418,7,1
16,98,2,245,418,9,1
16,112,2,245,418,9,1
16,269,1,100,0,4,58
16,132,1,100,0,22,3
16,126,2,245,418,5,1
16,134,1,100,0,20,3
16,13873,2,204,319,17,157
16,138,2,245,418,7,1
16,497,2,245,418,8,1
16,100,2,245,418,8,1
16,132,1,100,0,24,3
16,154,2,245,418,9,1
16,170,1,100,0,24,3
16,172,1,100,0,5,3
16,176,1,100,0,6,3
16,13433,2,204,319,11,153
16,130,1,100,0,28,3
16,13796,2,204,319,12,218
16,100,2,245,418,6,1
16,13845,2,204,319,10,157
16,94,2,245,418,7,1
16,125,1,100,0,23,3
16,98,2,245,418,9,1
16,135,1,100,0,25,3
16,204,2,204,317,18,61
16,108,2,245,418,7,1
16,20122,2,204,319,11,236
16,158,1,100,0,18,3
16,142,2,245,418,7,1
16,108,2,245,418,8,1
16,118,1,100,0,26,3
16,94,2,245,418,5,1
16,146,1,100,0,28,3
16,104,2,245,418,6,1
16,146,1,100,0,16,3
16,100,2,245,418,10,1
16,100,2,245,418,9,1
16,126,1,100,0,4,3
16,146,1,100,0,14,3
16,90,2,245,418,6,1
16,92,2,245,418,5,1
16,116,2,245,418,6,1
16,104,2,245,418,8,1
16,142,1,100,0,23,3
16,88,2,245,418,5,1
16,124,1,100,0,4,3
16,120,2,245,418,8,1
16,104,2,245,418,9,1
16,98,2,245,418,7,1
16,140,1,100,0,24,3
16,224,2,204,317,13,61
16,350,1,100,0,24,3
16,110,2,245,418,7,1
16,13845,2,204,319,10,157
16,108,2,245,418,8,1
16,106,2,245,418,9,1
16,107,2,245,418,6,1
16,134,1,100,0,4,3
16,204,2,204,317,10,59
16,106,2,245,418,10,1
16,148,2,245,418,8,1
16,108,2,245,418,9,1
16,96,2,245,418,8,1
16,160,1,100,0,22,3
16,138,1,100,0,26,3
16,130,1,100,0,29,3
16,124,1,100,0,20,3
16,100,2,245,418,9,1
16,124,2,245,418,9,1
16,156,2,245,418,10,1
16,126,1,100,0,27,3
16,112,2,245,418,7,1
16,24892,2,204,319,11,171
16,476,2,245,418,6,1
16,108,2,245,418,7,1
16,172,2,245,418,6,1
16,196,2,245,418,9,1
16,13854,2,204,319,17,157
16,118,2,245,418,7,1
16,130,1,100,0,4,3
16,118,1,100,0,5,3
16,140,1,100,0,28,3
16,96,2,245,418,6,1
16,396,2,245,418,7,4
16,142,1,100,0,22,3
16,132,2,245,418,6,1
16,580,2,204,317,15,63
16,92,2,245,418,7,1
16,146,1,100,0,25,3
16,120,2,245,418,9,1
16,100,2,245,418,9,1
16,152,1,100,0,15,3
16,140,1,100,0,27,3
16,142,2,245,418,6,1
16,132,1,100,0,5,3
16,94,2,245,418,7,1
16,84,1,100,0,25,9
16,13857,2,204,319,15,157
16,90,2,245,418,9,1
16,138,2,245,418,9,1
16,434,2,245,418,9,1
16,116,2,245,418,6,1
16,144,1,100,0,22,3
16,96,2,245,418,6,1
16,112,2,245,418,6,1
16,186,2,245,418,8,1
16,126,1,100,0,27,3
16,188,1,100,0,29,20
16,94,2,245,418,6,1
16,110,2,245,418,8,1
16,148,1,100,0,26,3
16,150,1,100,0,17,3
16,13845,2,204,319,16,157
16,90,2,245,418,8,1
16,452,2,245,418,9,1
16,128,2,245,418,9,1
16,142,1,100,0,18,3
16,106,2,245,418,8,1
16,13851,2,204,319,17,157
16,134,2,245,418,8,1
16,114,2,245,418,6,1
16,100,2,245,418,5,1
16,104,1,100,0,4,3
16,150,1,100,0,13,3
16,122,1,100,0,28,3
16,88,1,100,0,4,233
16,132,1,100,0,19,3
16,96,2,245,418,9,1
16,98,2,245,418,9,1
16,540,2,245,418,9,5
16,150,2,245,418,5,1
16,144,1,100,0,25,3
16,120,1,100,0,5,3
16,168,2,245,418,8,1
16,104,2,245,418,8,1
16,201,1,100,0,5,3
16,127,1,100,0,5,3
16,94,2,245,418,7,1
16,102,2,245,418,9,1
16,166,1,100,0,24,3
16,118,1,100,0,16,3
16,150,2,245,418,6,1
16,132,2,245,418,8,1
16,144,2,245,418,9,1
16,206,2,204,317,13,61
16,130,1,100,0,29,3
16,144,1,100,0,27,3
16,108,2,245,418,9,1
16,124,1,100,0,27,3
16,132,2,245,418,8,1
16,154,1,100,0,4,3
16,96,2,245,418,6,1
16,106,2,245,418,7,1
16,112,2,245,418,7,1
16,100,1,100,0,29,3
16,128,1,100,0,26,3
16,112,2,245,418,8,1
16,94,2,245,418,7,1
16,292,1,100,0,10,3
16,142,1,100,0,26,3
16,13796,2,204,319,21,157
16,144,2,245,418,7,1
16,108,2,245,418,6,1
16,134,1,100,0,4,3
16,114,2,245,418,7,1
16,100,2,245,418,7,1
16,92,2,245,418,7,1
16,132,2,245,418,9,1
16,122,1,100,0,5,3
16,100,2,245,418,6,1
16,108,1,100,0,24,3
16,124,2,245,418,8,1
16,96,2,245,418,6,1
16,600,2,250,405,10,12
16,160,1,100,0,22,3
16,13802,2,204,319,10,157
16,150,1,100,0,4,3
16,13746,2,250,405,10,147
16,98,2,245,418,7,1
16,202,2,204,317,20,61
16,104,2,245,418,9,1
16,5128,1,100,0,21,315
16,13869,2,204,319,18,157
16,106,2,245,418,9,1
16,108,1,100,0,28,3
16,166,2,245,418,7,1
16,13835,2,204,319,14,157
16,112,2,245,418,9,1
16,106,2,245,418,8,1
16,422,2,245,418,7,1
16,94,2,245,418,7,1
16,13479,2,204,319,17,153
16,96,2,245,418,8,1
16,196,1,100,0,19,20
16,126,1,100,0,4,3
16,108,2,245,418,9,1
16,100,2,245,418,8,1
16,104,2,245,418,6,1
16,110,2,245,418,6,1
16,138,2,245,418,7,1
16,102,2,245,418,8,1
16,156,1,100,0,23,3
16,98,2,245,418,6,1
16,216,2,204,317,18,61
16,134,1,100,0,24,3
16,110,2,245,418,8,1
16,104,2,245,418,8,1
16,92,2,245,418,6,1
16,170,1,100,0,27,3
16,108,2,245,418,6,1
16,164,1,100,0,19,3
16,342,2,245,418,6,4
16,106,2,245,418,7,1
16,146,1,100,0,21,3
16,138,2,245,418,6,1
16,204,2,245,418,9,1
16,142,1,100,0,22,3
16,88,2,245,418,7,1
16,120,1,100,0,23,3
16,13420,2,204,319,12,153
16,128,1,100,0,26,3
16,139,1,100,0,5,3
16,102,2,245,418,10,1
16,108,2,245,418,8,1
16,104,2,245,418,9,1
16,99,2,245,418,9,1
16,1096,1,100,0,25,149
16,96,2,245,418,6,1
16,98,1,100,0,22,3
16,148,2,245,418,7,1
16,527,2,245,418,7,5
16,122,2,245,418,7,1
16,13836,2,204,319,12,218
16,406,2,245,418,7,4
16,108,2,245,418,8,1
16,13870,2,204,319,13,157
16,94,2,245,418,9,1
16,106,2,245,418,6,1
16,124,2,245,418,9,1
16,94,2,245,418,9,1
16,98,2,245,418,8,1
16,100,2,245,418,9,1
16,92,2,245,418,9,1
16,98,2,245,418,8,1
16,128,1,100,0,28,3
16,492,2,245,418,8,1
16,92,2,245,418,9,1
16,118,2,245,418,8,1
16,668,2,245,418,9,6
16,106,2,245,418,7,1
16,96,2,245,418,8,1
16,122,1,100,0,19,3
16,98,2,245,418,9,1
16,128,1,100,0,26,3
16,13490,2,204,319,18,157
16,13814,2,204,319,22,157
16,124,1,100,0,4,3
16,158,2,245,418,9,1
16,486,2,245,418,8,1
16,126,1,100,0,5,3
16,92,2,245,418,8,1
16,154,1,100,0,24,3
16,136,1,100,0,4,3
16,154,2,245,418,7,1
16,230,2,245,418,7,1
16,276,2,245,418,9,4
16,124,1,100,0,5,3
16,142,2,245,418,8,1
16,98,2,245,418,6,1
16,90,2,245,418,7,1
16,90,2,245,418,8,1
16,142,1,100,0,4,3
16,124,1,100,0,29,3
16,156,1,100,0,18,3
16,188,1,100,0,5,3
16,110,2,245,418,9,1
16,110,2,245,418,9,1
16,134,2,245,418,7,1
16,92,2,245,418,6,1
16,90,2,245,418,10,1
16,132,1,100,0,25,3
16,13488,2,204,319,10,157
16,100,2,245,418,7,1
16,99,2,245,418,8,1
16,130,1,100,0,19,3
16,132,2,245,418,10,1
16,158,2,245,418,10,1
16,470,1,100,0,18,15
16,324,1,100,0,7,3
16,434,2,245,418,7,1
16,138,1,100,0,14,3
16,430,2,245,418,8,1
16,126,1,100,0,5,3
16,146,2,245,418,8,1
16,452,2,245,418,9,1
16,96,2,245,418,10,1
16,92,2,245,418,8,1
16,146,1,100,0,23,3
16,13502,2,204,319,12,155
16,102,2,245,418,8,1
16,94,2,245,418,7,1
16,104,2,245,418,9,1
16,92,2,245,418,7,1
16,152,2,245,418,6,1
16,144,1,100,0,24,3
16,100,2,245,418,9,1
16,138,1,100,0,5,3
16,145,1,100,0,29,3
16,154,1,100,0,18,3
16,108,2,245,418,9,1
16,94,2,245,418,7,1
16,106,2,245,418,6,1
16,13854,2,204,319,11,157
16,138,2,245,418,9,1
16,478,2,245,418,9,1
16,432,2,245,418,8,1
16,130,1,100,0,25,3
16,92,2,245,418,6,1
16,10,1,104,0,10,22
16,118,2,245,418,6,1
16,13868,2,204,319,13,157
16,94,2,245,418,9,1
16,136,2,245,418,6,1
16,124,1,100,0,28,3
16,114,2,245,418,6,1
16,106,2,245,418,8,1
16,7144,2,204,319,12,110
16,144,1,100,0,29,3
16,100,2,245,418,8,1
16,162,1,100,0,28,3
16,106,2,245,418,10,1
16,196,2,245,418,9,1
16,108,1,100,0,27,3
16,104,2,245,418,10,1
16,158,1,100,0,19,3
16,156,2,245,418,7,1
16,98,2,245,418,7,1
16,160,1,100,0,25,3
16,130,1,100,0,15,3
16,10,2,245,418,9,2
16,136,1,100,0,18,3
16,106,2,245,418,6,1
16,132,1,100,0,25,3
16,13836,2,204,319,21,157
16,94,2,245,418,7,1
16,118,2,245,418,7,1
16,104,2,245,418,10,1
16,150,1,100,0,26,3
16,94,2,245,418,9,1
16,130,1,100,0,16,3
16,104,2,245,418,8,1
16,102,2,245,418,8,1
16,138,2,245,418,8,1
16,108,2,245,418,8,1
16,96,2,245,418,8,1
16,200,1,100,0,6,3
16,420,2,245,418,8,1
16,13819,2,204,319,13,157
16,140,1,100,0,23,3
16,114,2,245,418,7,1
16,170,2,245,418,8,1
16,144,1,100,0,27,3
16,174,1,100,0,5,3
16,13823,2,204,319,17,157
16,13812,2,204,319,18,157
16,138,1,100,0,4,3
16,140,1,100,0,4,3
16,18,2,245,418,7,2
16,174,2,245,418,8,1
16,130,2,245,418,8,1
16,142,1,100,0,5,3
16,100,2,245,418,9,1
16,102,2,245,418,6,1
16,138,1,100,0,17,3
16,124,1,100,0,23,3
16,96,2,245,418,6,1
16,104,2,245,418,9,1
16,90,2,245,418,6,1
16,96,2,245,418,8,1
16,90,2,245,418,8,1
16,138,1,100,0,21,3
16,147,1,100,0,5,3
16,126,1,100,0,4,3
16,7074,2,204,319,11,110
16,114,2,245,418,9,1
16,104,2,245,418,8,1
16,114,2,245,418,9,1
16,90,2,245,418,9,1
16,144,2,245,418,6,1
16,120,1,100,0,4,3
16,136,1,100,0,29,3
16,96,2,245,418,7,1
16,100,2,245,418,9,1
16,210,1,100,0,5,3
16,134,1,100,0,17,3
16,350,1,100,0,27,289
16,162,2,245,418,9,1
16,134,1,100,0,23,3
16,98,2,245,418,6,1
16,96,2,245,418,5,1
16,98,2,245,418,5,1
16,106,2,245,418,7,1
16,104,2,245,418,8,1
16,104,2,245,418,8,1
16,188,2,245,418,8,1
16,90,2,245,418,6,1
16,14,2,245,418,7,2
16,140,1,100,0,4,3
16,138,1,100,0,26,3
16,478,2,245,418,8,1
16,123,1,100,0,23,3
16,88,2,245,418,8,1
16,424,2,245,418,8,1
16,198,1,100,0,21,3
16,116,2,245,418,8,1
16,210,2,204,317,16,61
16,136,1,100,0,29,3
16,98,2,245,418,9,1
16,98,2,245,418,7,1
16,156,2,250,405,10,12
16,90,2,245,418,6,1
16,158,1,100,0,19,3
16,104,2,245,418,10,1
16,100,2,245,418,8,1
16,104,2,245,418,8,1
16,94,2,245,418,7,1
16,114,1,100,0,5,3
16,93,2,245,418,7,1
16,192,2,245,418,7,1
16,106,2,245,418,10,1
16,134,2,245,418,10,1
16,124,2,245,418,6,1
16,96,2,245,418,6,1
16,110,2,245,418,9,1
16,96,2,245,418,6,1
16,114,2,245,418,8,1
16,92,2,245,418,9,1
16,124,2,245,418,9,1
16,126,1,100,0,24,3
16,118,2,245,418,6,1
16,98,2,245,418,7,1
16,153,2,245,418,6,1
16,7148,2,204,319,19,110
16,122,1,100,0,4,3
16,1140,2,207,127,4,85
16,148,1,100,0,22,3
16,106,2,245,418,8,1
16,162,1,100,0,15,3
16,148,1,100,0,25,3
16,102,2,245,418,6,1
16,112,2,245,418,8,1
16,124,1,100,0,4,3
16,110,2,245,418,8,1
16,110,1,100,0,4,3
16,144,1,100,0,16,3
16,2216,2,207,127,18,85
16,94,2,245,418,10,1
16,93,2,245,418,8,1
16,90,2,245,418,5,1
16,104,2,245,418,9,1
16,124,1,100,0,26,3
16,112,2,245,418,6,1
16,138,1,100,0,21,3
16,152,1,100,0,29,3
16,751,2,245,418,10,5
16,140,2,245,418,5,1
16,270,1,100,0,16,16
16,134,1,100,0,26,3
16,134,1,100,0,15,3
16,136,1,100,0,22,3
16,446,2,245,418,7,1
16,96,2,245,418,6,1
16,104,2,245,418,8,1
16,98,2,245,418,8,1
16,94,2,245,418,9,1
16,114,2,245,418,8,1
16,148,2,245,418,8,1
16,142,1,100,0,5,3
16,114,2,245,418,9,1
16,199,1,100,0,29,3
16,122,2,245,418,8,1
16,98,2,245,418,9,1
16,112,2,245,418,8,1
16,130,1,100,0,24,3
16,144,1,100,0,19,3
16,120,1,100,0,28,3
16,94,2,245,418,9,1
16,110,2,245,418,8,1
16,146,1,100,0,23,3
16,122,2,245,418,8,1
16,482,2,245,418,9,1
16,108,2,245,418,9,1
16,13402,2,204,319,16,153
16,126,2,245,418,8,1
16,134,2,245,418,8,1
16,92,2,245,418,7,1
16,13840,2,204,319,12,157
16,114,2,245,418,7,1
16,138,1,100,0,5,3
16,98,2,245,418,7,1
16,7142,2,204,319,13,110
16,13882,2,204,319,24,157
16,114,1,100,0,28,3
16,106,2,245,418,6,1
16,104,2,245,418,7,1
16,13895,2,204,319,10,165
16,90,2,245,418,6,1
16,126,1,100,0,19,3
16,108,2,245,418,9,1
16,144,1,100,0,24,3
16,106,2,245,418,10,1
16,124,2,245,418,6,1
16,114,2,245,418,7,1
16,90,2,245,418,6,1
16,136,2,245,418,7,1
16,170,1,100,0,24,3
16,94,2,245,418,7,1
16,100,2,245,418,6,1
16,190,1,100,0,22,58
16,94,2,245,418,8,1
16,160,1,100,0,13,3
16,152,1,100,0,29,3
16,144,1,100,0,12,3
16,116,1,100,0,5,3
16,130,1,100,0,5,3
16,122,2,245,418,7,1
16,108,1,100,0,29,3
16,132,2,245,418,6,1
16,146,1,100,0,14,3
16,146,1,100,0,27,3
16,120,2,245,418,9,1
16,13788,2,250,405,10,147
16,96,2,245,418,7,1
16,108,2,245,418,8,1
16,132,1,100,0,4,3
16,108,2,245,418,7,1
16,194,1,100,0,7,3
16,88,2,245,418,9,1
16,100,2,245,418,8,1
16,132,1,100,0,28,3
16,102,2,245,418,9,1
16,150,1,100,0,24,3
16,102,2,245,418,7,1
16,106,2,245,418,8,1
16,106,2,245,418,7,1
16,142,2,245,418,9,1
16,337,2,245,418,7,4
16,108,2,245,418,6,1
16,130,1,100,0,13,3
16,92,2,245,418,6,1
16,18,2,245,418,7,2
16,142,1,100,0,16,3
16,102,2,245,418,9,1
16,92,2,245,418,7,1
16,100,2,245,418,8,1
16,92,2,245,418,6,1
16,112,2,245,418,7,1
16,98,2,245,418,8,1
16,96,2,245,418,9,1
16,145,2,245,418,6,1
16,92,2,245,418,10,1
16,13812,2,204,319,17,157
16,13828,2,204,319,13,157
16,130,1,100,0,27,3
16,94,2,245,418,7,1
16,206,2,204,317,10,61
16,94,2,245,418,6,1
16,324,1,100,0,19,3
16,114,1,100,0,4,3
16,13857,2,204,319,14,157
16,102,2,245,418,7,1
16,134,1,100,0,13,3
16,440,2,245,418,7,1
16,106,2,245,418,7,1
16,564,2,245,418,9,5
16,128,1,100,0,25,3
16,94,2,245,418,5,1
16,96,2,245,418,5,1
16,144,2,245,418,8,1
16,138,1,100,0,5,3
16,488,2,245,418,8,1
16,476,2,245,418,10,1
16,131,2,245,418,7,1
16,90,2,245,418,8,1
16,96,2,245,418,9,1
16,98,2,245,418,8,1
16,128,2,245,418,9,1
16,96,2,245,418,6,1
16,108,2,245,418,8,1
16,130,1,100,0,20,3
16,132,1,100,0,16,3
16,98,1,100,0,4,3
16,106,2,245,418,7,1
16,96,2,245,418,8,1
16,64,2,245,418,5,2
16,134,2,245,418,8,1
16,102,2,245,418,6,1
16,13869,2,204,319,14,157
16,98,2,245,418,8,1
16,140,2,245,418,9,1
16,214,1,100,0,5,3
16,160,1,100,0,25,3
16,132,1,100,0,4,3
16,128,1,100,0,21,3
16,142,1,100,0,24,3
16,140,2,245,418,9,1
16,110,1,100,0,29,3
16,222,1,100,0,9,3
16,164,2,245,418,7,1
16,108,2,245,418,7,1
16,120,1,100,0,25,3
16,132,2,245,418,9,1
16,7201,2,204,319,20,121
16,100,2,245,418,7,1
16,96,2,245,418,6,1
16,145,1,100,0,27,3
16,136,1,100,0,4,3
16,100,2,245,418,8,1
16,106,2,245,418,9,1
16,116,2,245,418,6,1
16,104,2,245,418,9,1
16,13888,2,204,319,13,157
16,128,1,100,0,17,3
16,294,1,100,0,7,3
16,146,2,245,418,7,1
16,128,1,100,0,27,3
16,140,1,100,0,5,3
16,112,2,245,418,9,1
16,432,2,245,418,8,1
16,238,2,204,317,11,61
16,430,2,245,418,7,1
16,102,2,245,418,6,1
16,150,1,100,0,29,3
16,66,2,245,418,5,2
16,98,2,245,418,6,1
16,134,1,100,0,27,3
16,112,2,245,418,8,1
16,120,1,100,0,5,3
16,142,1,100,0,26,3
16,140,1,100,0,4,3
16,94,2,245,418,6,1
16,132,1,100,0,18,3
16,104,1,100,0,21,9
16,134,1,100,0,16,3
16,252,2,245,418,8,1
16,116,1,100,0,4,3
16,88,2,245,418,7,1
16,134,1,100,0,4,3
16,108,2,245,418,7,1
16,144,1,100,0,26,3
16,108,2,245,418,9,1
16,160,1,100,0,16,3
16,102,2,245,418,8,1
16,126,1,100,0,4,3
16,94,2,245,418,8,1
16,96,2,245,418,7,1
16,114,2,245,418,9,1
16,168,1,100,0,20,3
16,110,2,245,418,7,1
16,200,2,204,317,15,61
16,104,2,245,418,9,4
16,130,1,100,0,5,3
16,94,2,245,418,6,1
16,124,1,100,0,4,3
16,132,1,100,0,24,3
16,110,2,245,418,7,1
16,130,1,100,0,4,3
16,104,2,245,418,9,1
16,122,1,100,0,28,3
16,152,1,100,0,5,3
16,140,1,100,0,27,3
16,126,2,245,418,6,1
16,13845,2,204,319,19,157
16,128,1,100,0,27,3
16,13843,2,204,319,10,157
16,13854,2,204,319,17,157
16,94,2,245,418,6,1
16,130,1,100,0,28,3
16,14,2,245,418,6,2
16,160,1,100,0,15,3
16,110,2,245,418,8,1
16,128,1,100,0,18,3
16,424,2,245,418,6,1
16,106,2,245,418,6,1
16,138,2,245,418,7,1
16,96,2,245,418,9,1
16,100,1,100,0,29,3
16,214,2,245,418,7,1
16,100,2,245,418,9,1
16,92,1,100,0,29,9
16,134,1,100,0,25,3
16,96,2,245,418,7,1
16,124,1,100,0,28,3
16,106,2,245,418,9,1
16,102,2,245,418,9,1
16,152,1,100,0,13,3
16,154,1,100,0,24,3
16,122,1,100,0,4,3
16,144,2,245,418,7,1
16,475,2,245,418,8,5
16,100,2,245,418,9,1
16,140,1,100,0,23,3
16,528,2,245,418,9,1
16,100,2,245,418,7,1
16,104,2,245,418,9,1
16,108,2,245,418,8,1
16,128,2,245,418,6,1
16,148,1,100,0,24,3
16,182,1,100,0,22,20
16,106,2,245,418,7,1
16,150,1,100,0,13,3
16,98,2,245,418,7,1
16,98,2,245,418,8,1
16,106,2,245,418,7,1
16,96,2,245,418,7,1
16,138,1,100,0,20,3
16,104,2,245,418,9,1
16,190,1,100,0,5,3
16,130,2,245,418,9,1
16,152,1,100,0,20,3
16,126,1,100,0,25,3
16,120,2,245,418,9,1
16,104,2,245,418,8,1
16,334,1,100,0,5,3
16,96,2,245,418,6,1
16,174,1,100,0,26,3
16,130,1,100,0,22,3
16,96,2,245,418,6,1
16,120,1,100,0,14,3
16,110,2,245,418,8,1
16,163,1,100,0,29,3
16,142,2,245,418,8,1
16,112,2,245,418,7,1
16,144,1,100,0,17,3
16,168,2,245,418,8,1
16,140,1,100,0,4,3
16,152,1,100,0,19,3
16,126,1,100,0,28,3
16,90,2,245,418,7,1
16,150,1,100,0,21,3
16,114,2,245,418,8,1
16,92,2,245,418,8,1
16,158,1,100,0,4,3
16,106,2,245,418,6,1
16,491,2,245,418,9,5
16,162,2,245,418,6,1
16,124,2,245,418,7,1
16,100,2,245,418,8,1
16,94,2,245,418,8,1
16,3307,2,250,405,10,12
16,120,1,100,0,4,3
16,112,2,245,418,7,1
16,490,2,245,418,9,1
16,16,2,245,418,9,2
16,116,2,245,418,9,1
16,92,2,245,418,7,1
16,86,1,100,0,26,9
16,96,2,245,418,6,1
16,130,1,100,0,4,3
16,126,1,100,0,24,3
16,96,2,245,418,9,1
16,184,2,245,418,9,1
16,144,1,100,0,5,3
16,10258,2,204,319,28,144
16,126,1,100,0,28,3
16,134,1,100,0,21,3
16,140,2,245,418,10,1
16,129,1,100,0,28,3
16,126,1,100,0,25,3
16,128,1,100,0,27,3
16,136,1,100,0,26,3
16,125,1,100,0,28,3
16,104,2,245,418,9,1
16,118,1,100,0,18,3
16,284,2,204,317,10,61
16,96,2,245,418,9,1
16,13875,2,204,319,14,157
16,7143,2,204,319,12,110
16,92,2,245,418,6,1
16,110,2,245,418,8,1
16,98,2,245,418,7,1
16,122,2,245,418,9,1
16,136,2,245,418,8,1
16,136,2,245,418,9,1
16,120,1,100,0,29,3
16,104,2,245,418,9,1
16,136,1,100,0,22,3
16,208,2,204,317,20,61
16,108,2,245,418,7,1
16,98,2,245,418,6,1
16,138,1,100,0,14,3
16,92,2,245,418,8,1
16,122,1,100,0,28,3
16,36,2,245,418,6,2
16,100,2,245,418,9,1
16,272,1,100,0,23,16
16,128,2,245,418,7,1
16,130,2,245,418,5,1
16,100,2,245,418,7,1
16,96,2,245,418,8,1
16,96,2,245,418,7,1
16,90,2,245,418,6,1
16,124,1,100,0,21,3
16,104,2,245,418,8,1
16,126,2,245,418,7,1
16,616,1,100,0,5,550
16,110,2,245,418,9,1
16,214,1,100,0,24,3
16,138,1,100,0,4,3
16,110,2,245,418,7,1
16,118,2,245,418,6,1
16,144,2,245,418,8,1
16,102,2,245,418,8,1
16,218,2,204,317,14,61
16,226,1,100,0,7,3
16,152,1,100,0,21,3
16,90,2,245,418,6,1
16,98,2,245,418,6,1
16,100,2,245,418,7,1
16,96,2,245,418,6,1
16,94,2,245,418,7,1
16,148,1,100,0,16,3
16,111,2,245,418,8,1
16,148,1,100,0,4,3
16,88,2,245,418,7,1
16,140,1,100,0,26,3
16,90,2,245,418,9,1
16,120,1,100,0,5,3
16,118,2,245,418,7,1
16,142,1,100,0,27,3
16,96,2,245,418,6,1
16,130,1,100,0,23,3
16,100,2,245,418,6,1
16,98,2,245,418,8,1
16,106,2,245,418,8,1
16,436,2,245,418,7,1
16,98,2,245,418,9,1
16,100,2,245,418,9,1
16,154,1,100,0,22,3
16,154,2,245,418,6,1
16,156,1,100,0,4,3
16,136,1,100,0,5,3
16,140,2,245,418,8,1
16,160,2,245,418,9,1
16,112,1,100,0,4,3
16,6,2,245,418,6,2
16,142,1,100,0,28,3
16,13833,2,204,319,15,157
16,98,2,245,418,6,1
16,96,2,245,418,6,1
16,92,2,245,418,7,1
16,100,2,245,418,8,1
16,94,2,245,418,6,1
16,122,1,100,0,23,3
16,13855,2,204,319,17,157
16,98,2,245,418,8,1
16,140,2,245,418,7,1
16,102,2,245,418,9,1
16,122,2,245,418,9,1
16,90,2,245,418,7,1
16,94,2,245,418,7,1
16,13858,2,204,319,23,157
16,90,2,245,418,7,1
16,228,2,204,317,21,61
16,118,2,245,418,8,1
16,112,2,245,418,9,1
16,136,1,100,0,12,3
16,13530,2,204,319,17,157
16,13821,2,204,319,12,157
16,137,1,100,0,10,3
16,120,1,100,0,4,3
16,140,1,100,0,19,3
16,126,1,100,0,25,3
16,7130,2,204,319,25,110
16,110,2,245,418,7,1
16,86,1,100,0,5,9
16,130,2,245,418,9,1
16,128,2,245,418,10,1
16,92,2,245,418,9,1
16,13818,2,204,319,13,157
